cohort,run_key,solution_id,is_representative,decision_hash,F1,F2,F3,F3_key,min_satisfaction,total_satisfaction,zero_service_ratio,remaining_supply,cumulative_min_service_shortfall_hours
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0001,False,82348335e9d76134,3.8711280687931913,4203.7646113183055,-0.8999999999996675,-90000000,0.8999999999996675,0.8999999999996676,0.0,3.8539837987627834e-10,50.70344827586739
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0002,False,1d76296c6f97eb04,3.923748073197771,4203.046421044301,-0.8999999999998738,-90000000,0.8999999999998738,0.8999999999998738,0.0,1.4652812296844786e-10,42.527536231886074
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0003,True,b733dbadcfd3c0a4,3.81732735323798,4517.635684704155,-0.8999999999996675,-90000000,0.8999999999996675,0.8999999999996676,0.0,3.8539837987627834e-10,50.70344827586739
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,4.054147855503835,3985.7122313017167,-0.8999999999997124,-90000000,0.8999999999997124,0.8999999999997249,0.0,3.191118480572186e-10,43.38580274638687
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4.040294457319289,4082.7291777148594,-0.8999999999999354,-90000000,0.8999999999999354,0.8999999999999356,0.0,7.491252063118736e-11,45.72594653505243
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0006,False,9a38c8873ef14005,4.124753900351677,3977.0716623901258,-0.8999999999999231,-90000000,0.8999999999999231,0.8999999999999246,0.0,8.752465419092914e-11,47.78441579325992
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0007,False,694a69206b512aee,4.030729930209895,4186.504604006443,-0.8999999999999124,-90000000,0.8999999999999124,0.8999999999999168,0.0,9.667644462751923e-11,44.04085710559544
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0008,False,c5a93b92d9945036,3.9710828231364936,4188.311914076633,-0.8999999999995245,-90000000,0.8999999999995245,0.8999999999995442,0.0,5.284803705762897e-10,55.67719298245994
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0009,False,29a91b19801aeb7e,3.924170236052449,4193.908178996059,-0.8999999999996675,-90000000,0.8999999999996675,0.8999999999996676,0.0,3.8536995816684794e-10,52.77241379310877
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0010,False,d1a5083338ad0711,3.8177699918123067,4286.136647868863,-0.8999999999995734,-90000000,0.8999999999995734,0.8999999999995735,0.0,4.946230092173209e-10,49.32413793104131
historical_S025,S025:i102:nsga2_ls:s1070001:r1:c070df74cacd,p0001,True,b69b26b6d2ab9b05,3.777080445840996,3972.2816084029223,-0.8999999999998732,-90000000,0.8999999999998732,0.8999999999998733,0.0,1.468478671995399e-10,43.99669336706171
historical_S025,S025:i102:nsga2_ls:s1070001:r1:c070df74cacd,p0002,False,c9ec4af3fc0ef5c5,3.8543975710257845,3920.6249001507927,-0.8999999999999126,-90000000,0.8999999999999126,0.8999999999999129,0.0,1.0123102356374147e-10,45.61990174389831
historical_S025,S025:i102:nsga2_ls:s1070002:r2:aaa80d59f5dc,p0001,True,1ed90bfeafe01172,3.812218820295159,4203.000267452094,-0.8999999999999501,-90000000,0.8999999999999501,0.8999999999999501,0.0,5.7902127537090564e-11,54.15172413793183
