max_evaluations,case_id,scenario_family,zone,instance_seed,solver_seed,solver_repeat,model_id,model,run_key,physical_instance_hash,period,demand,delivered,cumulative_delivered,satisfaction,first_service_period,planning_model,demand_node
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,21,0.0,224.04323175047557,0.7973068745568526,1,Full,21
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,22,0.0,163.44790928415478,0.7973068745568526,1,Full,22
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,23,0.0,258.32742735642023,0.7973068745568526,1,Full,23
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,24,0.0,223.24592487591872,0.7973068745568526,1,Full,24
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,25,0.0,192.15095676820147,0.7973068745568526,1,Full,25
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,26,0.0,304.5712260807177,0.7973068745568526,1,Full,26
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,27,0.0,255.13819985819282,0.7973068745568526,1,Full,27
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,28,0.0,208.89440113389537,0.7973068745568526,2,Full,28
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,29,0.0,261.51665485464764,0.7973068745568526,2,Full,29
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,30,0.0,255.13819985819282,0.7973068745568526,1,Full,30
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,31,0.0,213.6782423812365,0.7973068745568526,1,Full,31
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,32,0.0,257.5301204818634,0.7973068745568526,1,Full,32
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,33,0.0,239.19206236705577,0.7973068745568526,1,Full,33
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,34,0.0,224.84053862503242,0.7973068745568526,3,Full,34
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,35,0.0,286.23316796591007,0.7973068745568526,3,Full,35
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,36,0.0,291.0170092132512,0.7973068745568526,1,Full,36
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,37,0.0,240.78667611616947,0.7973068745568526,3,Full,37
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,38,0.0,321.3146704464116,0.7973068745568526,3,Full,38
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,4,0.0,272.6789510984436,0.7973068745568526,1,Full,4
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,5,0.0,287.0304748404669,0.7973068745568526,2,Full,5
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,6,0.0,256.7328136073065,0.7973068745568526,2,Full,6
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,7,0.0,287.8277817150238,0.7973068745568526,2,Full,7
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,8,0.0,304.5712260807177,0.7973068745568526,2,Full,8
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,9,0.0,260.7193479800908,0.7973068745568526,2,Full,9
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,10,0.0,287.8277817150238,0.7973068745568526,2,Full,10
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,11,0.0,274.2735648475573,0.7973068745568526,1,Full,11
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,12,0.0,255.93550673274967,0.7973068745568526,2,Full,12
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,13,0.0,289.4223954641375,0.7973068745568526,1,Full,13
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,14,0.0,274.2735648475573,0.7973068745568526,3,Full,14
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,15,0.0,306.1658398298314,0.7973068745568526,3,Full,15
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,16,0.0,200.12402551601826,0.7973068745658098,1,Full,16
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,17,0.0,270.287030474773,0.7973068745568526,1,Full,17
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,18,0.0,285.4358610913532,0.7973068745568526,2,Full,18
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,19,0.0,240.78667611616947,0.7973068745568526,1,Full,19
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,20,0.0,224.84053862503242,0.7973068745568526,1,Full,20
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,21,0.0,224.04323175047557,0.7973068745568526,1,Full,21
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,22,0.0,163.44790928415478,0.7973068745568526,1,Full,22
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,23,0.0,258.32742735642023,0.7973068745568526,1,Full,23
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,24,0.0,223.24592487591872,0.7973068745568526,1,Full,24
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,25,0.0,192.15095676820147,0.7973068745568526,1,Full,25
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,26,0.0,304.5712260807177,0.7973068745568526,1,Full,26
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,27,0.0,255.13819985819282,0.7973068745568526,1,Full,27
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,28,0.0,208.89440113389537,0.7973068745568526,2,Full,28
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,29,0.0,261.51665485464764,0.7973068745568526,2,Full,29
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,30,0.0,255.13819985819282,0.7973068745568526,1,Full,30
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,31,0.0,213.6782423812365,0.7973068745568526,1,Full,31
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,32,0.0,257.5301204818634,0.7973068745568526,1,Full,32
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,33,0.0,239.19206236705577,0.7973068745568526,1,Full,33
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,34,0.0,224.84053862503242,0.7973068745568526,3,Full,34
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,35,0.0,286.23316796591007,0.7973068745568526,3,Full,35
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,36,0.0,291.0170092132512,0.7973068745568526,1,Full,36
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,37,0.0,240.78667611616947,0.7973068745568526,3,Full,37
2000,WEN38,benchmark,original,1,60001,1,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:742a07617751,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,38,0.0,321.3146704464116,0.7973068745568526,3,Full,38
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,4,216.97530864181317,216.97530864181317,0.6344307270228455,1,No-PR,4
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,5,0.0,0.0,0.0,,No-PR,5
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,6,0.0,0.0,0.0,,No-PR,6
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,7,0.0,0.0,0.0,,No-PR,7
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.0,0.0,0.0,,No-PR,8
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,9,0.0,0.0,0.0,,No-PR,9
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,10,0.0,0.0,0.0,,No-PR,10
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,11,95.0,95.0,0.2761627906976744,1,No-PR,11
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,12,0.0,0.0,0.0,4,No-PR,12
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,13,230.29835390929293,230.29835390929293,0.6344307270228455,1,No-PR,13
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,14,0.0,0.0,0.0,3,No-PR,14
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,15,0.0,0.0,0.0,3,No-PR,15
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,16,159.24211248273423,159.24211248273423,0.6344307270228455,1,No-PR,16
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,17,215.07201646074463,215.07201646074463,0.6344307270228455,1,No-PR,17
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,18,0.0,0.0,0.0,2,No-PR,18
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,19,191.59807956089935,191.59807956089935,0.6344307270228455,1,No-PR,19
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,20,178.90946502044244,178.90946502044244,0.6344307270228455,1,No-PR,20
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,21,178.2750342934196,178.2750342934196,0.6344307270228455,1,No-PR,21
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,22,130.05829903968333,130.05829903968333,0.6344307270228455,1,No-PR,22
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,23,205.55555555540195,205.55555555540195,0.6344307270228455,1,No-PR,23
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,24,177.64060356639675,177.64060356639675,0.6344307270228455,1,No-PR,24
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,25,152.89780521250577,152.89780521250577,0.6344307270228455,1,No-PR,25
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,26,242.352537722727,242.352537722727,0.6344307270228455,1,No-PR,26
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,27,203.01783264731057,203.01783264731057,0.6344307270228455,1,No-PR,27
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,28,0.0,0.0,0.0,4,No-PR,28
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,29,0.0,0.0,0.0,4,No-PR,29
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,30,203.01783264731057,203.01783264731057,0.6344307270228455,1,No-PR,30
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,31,170.0274348421226,170.0274348421226,0.6344307270228455,1,No-PR,31
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,32,204.9211248283791,204.9211248283791,0.6344307270228455,1,No-PR,32
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,33,190.32921810685366,190.32921810685366,0.6344307270228455,1,No-PR,33
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,34,0.0,0.0,0.0,4,No-PR,34
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,35,0.0,0.0,0.0,4,No-PR,35
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,36,231.56721536333862,231.56721536333862,0.6344307270228455,1,No-PR,36
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,37,0.0,0.0,0.0,4,No-PR,37
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,38,0.0,0.0,0.0,4,No-PR,38
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,4,125.02469135787578,341.99999999968895,0.9999999999990905,1,No-PR,4
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,5,0.0,0.0,0.0,,No-PR,5
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,6,0.0,0.0,0.0,,No-PR,6
2000,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:1f998f0148e6,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,7,0.0,0.0,0.0,,No-PR,7
