run_key,origin_budget,solver_seed,decision_hash,max_edge_utilization,capacity_blocked_tons
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,2751be9383b9a830,0.037125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,75e6e091c26d9b8c,0.04822916666666666,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,09cf483491156d01,0.030625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,d826d876e91db1bc,0.0271875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,72763dd6aae423b6,0.031125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,aafbda4768d3882e,0.03828125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,404e9547b69c3adf,0.03828125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,f96366e0b6c61c9d,0.03145833333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,73683208df95bd95,0.037,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,0c0719200deac0e8,0.029791666666666668,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,d98b0392f9d0978c,0.042291666666666665,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,6c31b938521002fd,0.035,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,e4915694a7443e70,0.03125,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,c64b0b5c4f287283,0.04083333333333333,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,96f7a14360a05619,0.0315625,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,fc5166631ed1e0db,0.04083333333333333,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,930e6a6a4be14dc1,0.04083333333333333,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,469bbd4324d7ea52,0.03854166666666667,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,8fd3ad9a415dc86f,0.0340625,0.0
WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:fcbd0dabd7d4,5000,60002,a99c7034927e40f2,0.042083333333333334,0.0
