decision_id,period,damage_id,u,v,progress,allowed_vehicle_count,allowed_vehicle_types,threshold_sensitive_edge
random_14,1,4,13,14,0.0,0,,False
random_14,1,5,17,19,0.0,0,,False
random_14,1,6,17,22,0.0,0,,False
random_14,1,7,18,25,0.0,0,,False
random_14,1,8,22,24,0.0,0,,False
random_14,1,9,24,30,0.0,0,,False
random_14,1,10,26,28,0.0,0,,False
random_14,1,11,26,34,0.0,0,,False
random_14,1,12,28,29,0.0,0,,False
random_14,1,13,33,34,0.0,0,,False
random_14,1,14,34,35,0.0,0,,False
random_14,1,15,36,37,0.0,0,,False
random_14,2,0,1,17,0.0,0,,False
random_14,2,1,4,5,0.0,0,,False
random_14,2,2,11,12,0.0,0,,False
random_14,2,3,11,18,0.0,0,,False
random_14,2,4,13,14,0.6666666666666666,2,1|2,True
random_14,2,5,17,19,0.4444444444444444,1,1,True
random_14,2,6,17,22,1.0,4,1|2|3|4,False
random_14,2,7,18,25,0.0,0,,False
random_14,2,8,22,24,0.0,0,,False
random_14,2,9,24,30,0.0,0,,False
random_14,2,10,26,28,0.0,0,,False
random_14,2,11,26,34,0.0,0,,False
random_14,2,12,28,29,0.0,0,,False
random_14,2,13,33,34,0.0,0,,False
random_14,2,14,34,35,0.6666666666666666,2,1|2,True
random_14,2,15,36,37,0.0,0,,False
random_14,3,0,1,17,0.0,0,,False
random_14,3,1,4,5,0.3333333333333333,1,1,True
random_14,3,2,11,12,1.0,4,1|2|3|4,False
random_14,3,3,11,18,0.0,0,,False
random_14,3,4,13,14,1.0,4,1|2|3|4,False
random_14,3,5,17,19,0.8888888888888888,4,1|2|3|4,False
random_14,3,6,17,22,1.0,4,1|2|3|4,False
random_14,3,7,18,25,0.2222222222222222,0,,False
random_14,3,8,22,24,0.0,0,,False
random_14,3,9,24,30,0.0,0,,False
random_14,3,10,26,28,0.0,0,,False
random_14,3,11,26,34,0.0,0,,False
random_14,3,12,28,29,0.0,0,,False
random_14,3,13,33,34,1.0,4,1|2|3|4,False
random_14,3,14,34,35,1.0,4,1|2|3|4,False
random_14,3,15,36,37,0.0,0,,False
random_14,4,0,1,17,0.3,1,1,True
random_14,4,1,4,5,1.0,4,1|2|3|4,False
random_14,4,2,11,12,1.0,4,1|2|3|4,False
random_14,4,3,11,18,0.0,0,,False
random_14,4,4,13,14,1.0,4,1|2|3|4,False
random_14,4,5,17,19,1.0,4,1|2|3|4,False
random_14,4,6,17,22,1.0,4,1|2|3|4,False
random_14,4,7,18,25,1.0,4,1|2|3|4,False
random_14,4,8,22,24,0.0,0,,False
random_14,4,9,24,30,0.0,0,,False
random_14,4,10,26,28,0.0,0,,False
random_14,4,11,26,34,0.34285714285714286,1,1,True
random_14,4,12,28,29,0.0,0,,False
random_14,4,13,33,34,1.0,4,1|2|3|4,False
random_14,4,14,34,35,1.0,4,1|2|3|4,False
random_14,4,15,36,37,0.0,0,,False
random_14,5,0,1,17,0.8333333333333334,4,1|2|3|4,False
random_14,5,1,4,5,1.0,4,1|2|3|4,False
random_14,5,2,11,12,1.0,4,1|2|3|4,False
random_14,5,3,11,18,0.0,0,,False
random_14,5,4,13,14,1.0,4,1|2|3|4,False
random_14,5,5,17,19,1.0,4,1|2|3|4,False
random_14,5,6,17,22,1.0,4,1|2|3|4,False
random_14,5,7,18,25,1.0,4,1|2|3|4,False
random_14,5,8,22,24,0.0,0,,False
random_14,5,9,24,30,0.0,0,,False
random_14,5,10,26,28,0.0,0,,False
random_14,5,11,26,34,0.8,4,1|2|3|4,False
random_14,5,12,28,29,0.0,0,,False
random_14,5,13,33,34,1.0,4,1|2|3|4,False
random_14,5,14,34,35,1.0,4,1|2|3|4,False
random_14,5,15,36,37,0.0,0,,False
random_14,6,0,1,17,1.0,4,1|2|3|4,False
random_14,6,1,4,5,1.0,4,1|2|3|4,False
random_14,6,2,11,12,1.0,4,1|2|3|4,False
random_14,6,3,11,18,1.0,4,1|2|3|4,False
random_14,6,4,13,14,1.0,4,1|2|3|4,False
random_14,6,5,17,19,1.0,4,1|2|3|4,False
random_14,6,6,17,22,1.0,4,1|2|3|4,False
random_14,6,7,18,25,1.0,4,1|2|3|4,False
random_14,6,8,22,24,0.0,0,,False
random_14,6,9,24,30,0.2222222222222222,0,,False
random_14,6,10,26,28,0.0,0,,False
random_14,6,11,26,34,1.0,4,1|2|3|4,False
random_14,6,12,28,29,0.9166666666666666,4,1|2|3|4,False
random_14,6,13,33,34,1.0,4,1|2|3|4,False
random_14,6,14,34,35,1.0,4,1|2|3|4,False
random_14,6,15,36,37,0.0,0,,False
random_14,7,0,1,17,1.0,4,1|2|3|4,False
random_14,7,1,4,5,1.0,4,1|2|3|4,False
random_14,7,2,11,12,1.0,4,1|2|3|4,False
random_14,7,3,11,18,1.0,4,1|2|3|4,False
random_14,7,4,13,14,1.0,4,1|2|3|4,False
random_14,7,5,17,19,1.0,4,1|2|3|4,False
random_14,7,6,17,22,1.0,4,1|2|3|4,False
random_14,7,7,18,25,1.0,4,1|2|3|4,False
random_14,7,8,22,24,0.3333333333333333,1,1,True
random_14,7,9,24,30,1.0,4,1|2|3|4,False
random_14,7,10,26,28,0.625,2,1|2,True
random_14,7,11,26,34,1.0,4,1|2|3|4,False
random_14,7,12,28,29,1.0,4,1|2|3|4,False
random_14,7,13,33,34,1.0,4,1|2|3|4,False
random_14,7,14,34,35,1.0,4,1|2|3|4,False
random_14,7,15,36,37,0.0,0,,False
random_14,8,0,1,17,1.0,4,1|2|3|4,False
random_14,8,1,4,5,1.0,4,1|2|3|4,False
random_14,8,2,11,12,1.0,4,1|2|3|4,False
random_14,8,3,11,18,1.0,4,1|2|3|4,False
random_14,8,4,13,14,1.0,4,1|2|3|4,False
random_14,8,5,17,19,1.0,4,1|2|3|4,False
random_14,8,6,17,22,1.0,4,1|2|3|4,False
random_14,8,7,18,25,1.0,4,1|2|3|4,False
random_14,8,8,22,24,0.9259259259259259,4,1|2|3|4,False
random_14,8,9,24,30,1.0,4,1|2|3|4,False
random_14,8,10,26,28,1.0,4,1|2|3|4,False
random_14,8,11,26,34,1.0,4,1|2|3|4,False
random_14,8,12,28,29,1.0,4,1|2|3|4,False
random_14,8,13,33,34,1.0,4,1|2|3|4,False
random_14,8,14,34,35,1.0,4,1|2|3|4,False
random_14,8,15,36,37,0.0,0,,False
random_14,9,0,1,17,1.0,4,1|2|3|4,False
random_14,9,1,4,5,1.0,4,1|2|3|4,False
random_14,9,2,11,12,1.0,4,1|2|3|4,False
random_14,9,3,11,18,1.0,4,1|2|3|4,False
random_14,9,4,13,14,1.0,4,1|2|3|4,False
random_14,9,5,17,19,1.0,4,1|2|3|4,False
random_14,9,6,17,22,1.0,4,1|2|3|4,False
random_14,9,7,18,25,1.0,4,1|2|3|4,False
random_14,9,8,22,24,1.0,4,1|2|3|4,False
random_14,9,9,24,30,1.0,4,1|2|3|4,False
random_14,9,10,26,28,1.0,4,1|2|3|4,False
random_14,9,11,26,34,1.0,4,1|2|3|4,False
random_14,9,12,28,29,1.0,4,1|2|3|4,False
random_14,9,13,33,34,1.0,4,1|2|3|4,False
random_14,9,14,34,35,1.0,4,1|2|3|4,False
random_14,9,15,36,37,1.0,4,1|2|3|4,False
random_15,1,0,1,17,0.0,0,,False
random_15,1,1,4,5,0.0,0,,False
random_15,1,2,11,12,0.0,0,,False
random_15,1,3,11,18,0.0,0,,False
random_15,1,4,13,14,0.0,0,,False
random_15,1,5,17,19,0.0,0,,False
random_15,1,6,17,22,0.0,0,,False
random_15,1,7,18,25,0.0,0,,False
random_15,1,8,22,24,0.0,0,,False
random_15,1,9,24,30,0.0,0,,False
random_15,1,10,26,28,0.0,0,,False
random_15,1,11,26,34,0.0,0,,False
random_15,1,12,28,29,0.0,0,,False
random_15,1,13,33,34,0.0,0,,False
random_15,1,14,34,35,0.0,0,,False
random_15,1,15,36,37,0.0,0,,False
random_15,2,0,1,17,0.0,0,,False
random_15,2,1,4,5,0.0,0,,False
random_15,2,2,11,12,0.0,0,,False
random_15,2,3,11,18,0.0,0,,False
random_15,2,4,13,14,0.0,0,,False
random_15,2,5,17,19,0.19444444444444445,0,,False
random_15,2,6,17,22,0.0,0,,False
random_15,2,7,18,25,1.0,4,1|2|3|4,False
random_15,2,8,22,24,0.0,0,,False
random_15,2,9,24,30,1.0,4,1|2|3|4,False
random_15,2,10,26,28,0.0,0,,False
random_15,2,11,26,34,0.0,0,,False
random_15,2,12,28,29,0.5833333333333334,2,1|2,True
random_15,2,13,33,34,1.0,4,1|2|3|4,False
random_15,2,14,34,35,0.6666666666666666,2,1|2,True
random_15,2,15,36,37,0.0,0,,False
random_15,3,0,1,17,0.36666666666666664,1,1,True
random_15,3,1,4,5,0.0,0,,False
random_15,3,2,11,12,0.0,0,,False
random_15,3,3,11,18,0.0,0,,False
random_15,3,4,13,14,0.0,0,,False
random_15,3,5,17,19,0.6388888888888888,2,1|2,True
random_15,3,6,17,22,0.0,0,,False
random_15,3,7,18,25,1.0,4,1|2|3|4,False
random_15,3,8,22,24,0.0,0,,False
random_15,3,9,24,30,1.0,4,1|2|3|4,False
random_15,3,10,26,28,0.4583333333333333,1,1,True
random_15,3,11,26,34,0.0,0,,False
random_15,3,12,28,29,1.0,4,1|2|3|4,False
random_15,3,13,33,34,1.0,4,1|2|3|4,False
random_15,3,14,34,35,1.0,4,1|2|3|4,False
random_15,3,15,36,37,0.0,0,,False
random_15,4,0,1,17,0.9,4,1|2|3|4,False
random_15,4,1,4,5,0.0,0,,False
random_15,4,2,11,12,0.3333333333333333,1,1,True
random_15,4,3,11,18,0.42857142857142855,1,1,True
random_15,4,4,13,14,0.0,0,,False
random_15,4,5,17,19,1.0,4,1|2|3|4,False
random_15,4,6,17,22,0.0,0,,False
random_15,4,7,18,25,1.0,4,1|2|3|4,False
random_15,4,8,22,24,0.0,0,,False
random_15,4,9,24,30,1.0,4,1|2|3|4,False
random_15,4,10,26,28,1.0,4,1|2|3|4,False
random_15,4,11,26,34,0.0,0,,False
random_15,4,12,28,29,1.0,4,1|2|3|4,False
random_15,4,13,33,34,1.0,4,1|2|3|4,False
random_15,4,14,34,35,1.0,4,1|2|3|4,False
random_15,4,15,36,37,0.0,0,,False
random_15,5,0,1,17,1.0,4,1|2|3|4,False
random_15,5,1,4,5,0.0,0,,False
random_15,5,2,11,12,1.0,4,1|2|3|4,False
random_15,5,3,11,18,1.0,4,1|2|3|4,False
random_15,5,4,13,14,0.08333333333333333,0,,False
random_15,5,5,17,19,1.0,4,1|2|3|4,False
random_15,5,6,17,22,0.0,0,,False
random_15,5,7,18,25,1.0,4,1|2|3|4,False
random_15,5,8,22,24,0.0,0,,False
random_15,5,9,24,30,1.0,4,1|2|3|4,False
random_15,5,10,26,28,1.0,4,1|2|3|4,False
random_15,5,11,26,34,0.34285714285714286,1,1,True
random_15,5,12,28,29,1.0,4,1|2|3|4,False
random_15,5,13,33,34,1.0,4,1|2|3|4,False
random_15,5,14,34,35,1.0,4,1|2|3|4,False
random_15,5,15,36,37,1.0,4,1|2|3|4,False
random_15,6,0,1,17,1.0,4,1|2|3|4,False
random_15,6,1,4,5,0.0,0,,False
random_15,6,2,11,12,1.0,4,1|2|3|4,False
random_15,6,3,11,18,1.0,4,1|2|3|4,False
random_15,6,4,13,14,0.75,3,1|2|3,True
random_15,6,5,17,19,1.0,4,1|2|3|4,False
random_15,6,6,17,22,0.0,0,,False
random_15,6,7,18,25,1.0,4,1|2|3|4,False
random_15,6,8,22,24,0.0,0,,False
random_15,6,9,24,30,1.0,4,1|2|3|4,False
random_15,6,10,26,28,1.0,4,1|2|3|4,False
random_15,6,11,26,34,0.8,4,1|2|3|4,False
random_15,6,12,28,29,1.0,4,1|2|3|4,False
random_15,6,13,33,34,1.0,4,1|2|3|4,False
random_15,6,14,34,35,1.0,4,1|2|3|4,False
random_15,6,15,36,37,1.0,4,1|2|3|4,False
random_15,7,0,1,17,1.0,4,1|2|3|4,False
random_15,7,1,4,5,1.0,4,1|2|3|4,False
random_15,7,2,11,12,1.0,4,1|2|3|4,False
random_15,7,3,11,18,1.0,4,1|2|3|4,False
random_15,7,4,13,14,1.0,4,1|2|3|4,False
random_15,7,5,17,19,1.0,4,1|2|3|4,False
random_15,7,6,17,22,0.5,2,1|2,True
random_15,7,7,18,25,1.0,4,1|2|3|4,False
random_15,7,8,22,24,0.37037037037037035,1,1,True
random_15,7,9,24,30,1.0,4,1|2|3|4,False
random_15,7,10,26,28,1.0,4,1|2|3|4,False
random_15,7,11,26,34,1.0,4,1|2|3|4,False
random_15,7,12,28,29,1.0,4,1|2|3|4,False
random_15,7,13,33,34,1.0,4,1|2|3|4,False
random_15,7,14,34,35,1.0,4,1|2|3|4,False
random_15,7,15,36,37,1.0,4,1|2|3|4,False
random_15,8,0,1,17,1.0,4,1|2|3|4,False
random_15,8,1,4,5,1.0,4,1|2|3|4,False
random_15,8,2,11,12,1.0,4,1|2|3|4,False
random_15,8,3,11,18,1.0,4,1|2|3|4,False
random_15,8,4,13,14,1.0,4,1|2|3|4,False
random_15,8,5,17,19,1.0,4,1|2|3|4,False
random_15,8,6,17,22,1.0,4,1|2|3|4,False
random_15,8,7,18,25,1.0,4,1|2|3|4,False
random_15,8,8,22,24,0.9629629629629629,4,1|2|3|4,False
random_15,8,9,24,30,1.0,4,1|2|3|4,False
random_15,8,10,26,28,1.0,4,1|2|3|4,False
random_15,8,11,26,34,1.0,4,1|2|3|4,False
random_15,8,12,28,29,1.0,4,1|2|3|4,False
random_15,8,13,33,34,1.0,4,1|2|3|4,False
random_15,8,14,34,35,1.0,4,1|2|3|4,False
random_15,8,15,36,37,1.0,4,1|2|3|4,False
random_15,9,0,1,17,1.0,4,1|2|3|4,False
random_15,9,1,4,5,1.0,4,1|2|3|4,False
random_15,9,2,11,12,1.0,4,1|2|3|4,False
random_15,9,3,11,18,1.0,4,1|2|3|4,False
random_15,9,4,13,14,1.0,4,1|2|3|4,False
random_15,9,5,17,19,1.0,4,1|2|3|4,False
random_15,9,6,17,22,1.0,4,1|2|3|4,False
random_15,9,7,18,25,1.0,4,1|2|3|4,False
random_15,9,8,22,24,1.0,4,1|2|3|4,False
random_15,9,9,24,30,1.0,4,1|2|3|4,False
random_15,9,10,26,28,1.0,4,1|2|3|4,False
random_15,9,11,26,34,1.0,4,1|2|3|4,False
random_15,9,12,28,29,1.0,4,1|2|3|4,False
random_15,9,13,33,34,1.0,4,1|2|3|4,False
random_15,9,14,34,35,1.0,4,1|2|3|4,False
random_15,9,15,36,37,1.0,4,1|2|3|4,False
random_16,1,0,1,17,0.0,0,,False
random_16,1,1,4,5,0.0,0,,False
random_16,1,2,11,12,0.0,0,,False
random_16,1,3,11,18,0.0,0,,False
random_16,1,4,13,14,0.0,0,,False
random_16,1,5,17,19,0.0,0,,False
random_16,1,6,17,22,0.0,0,,False
random_16,1,7,18,25,0.0,0,,False
random_16,1,8,22,24,0.0,0,,False
random_16,1,9,24,30,0.0,0,,False
random_16,1,10,26,28,0.0,0,,False
random_16,1,11,26,34,0.0,0,,False
random_16,1,12,28,29,0.0,0,,False
random_16,1,13,33,34,0.0,0,,False
random_16,1,14,34,35,0.0,0,,False
random_16,1,15,36,37,0.0,0,,False
random_16,2,0,1,17,0.3333333333333333,1,1,True
random_16,2,1,4,5,1.0,4,1|2|3|4,False
random_16,2,2,11,12,0.0,0,,False
random_16,2,3,11,18,0.0,0,,False
random_16,2,4,13,14,0.6666666666666666,2,1|2,True
random_16,2,5,17,19,0.0,0,,False
random_16,2,6,17,22,0.0,0,,False
random_16,2,7,18,25,0.0,0,,False
random_16,2,8,22,24,0.0,0,,False
random_16,2,9,24,30,1.0,4,1|2|3|4,False
random_16,2,10,26,28,0.0,0,,False
random_16,2,11,26,34,0.0,0,,False
random_16,2,12,28,29,0.08333333333333333,0,,False
random_16,2,13,33,34,1.0,4,1|2|3|4,False
random_16,2,14,34,35,0.0,0,,False
random_16,2,15,36,37,0.0,0,,False
random_16,3,0,1,17,0.8666666666666667,4,1|2|3|4,False
random_16,3,1,4,5,1.0,4,1|2|3|4,False
random_16,3,2,11,12,0.0,0,,False
random_16,3,3,11,18,0.0,0,,False
random_16,3,4,13,14,1.0,4,1|2|3|4,False
random_16,3,5,17,19,0.0,0,,False
random_16,3,6,17,22,0.0,0,,False
random_16,3,7,18,25,0.0,0,,False
random_16,3,8,22,24,0.18518518518518517,0,,False
random_16,3,9,24,30,1.0,4,1|2|3|4,False
random_16,3,10,26,28,0.3333333333333333,1,1,True
random_16,3,11,26,34,0.0,0,,False
random_16,3,12,28,29,1.0,4,1|2|3|4,False
random_16,3,13,33,34,1.0,4,1|2|3|4,False
random_16,3,14,34,35,0.0,0,,False
random_16,3,15,36,37,0.0,0,,False
random_16,4,0,1,17,1.0,4,1|2|3|4,False
random_16,4,1,4,5,1.0,4,1|2|3|4,False
random_16,4,2,11,12,0.0,0,,False
random_16,4,3,11,18,0.0,0,,False
random_16,4,4,13,14,1.0,4,1|2|3|4,False
random_16,4,5,17,19,0.0,0,,False
random_16,4,6,17,22,0.16666666666666666,0,,False
random_16,4,7,18,25,0.0,0,,False
random_16,4,8,22,24,0.7777777777777778,3,1|2|3,True
random_16,4,9,24,30,1.0,4,1|2|3|4,False
random_16,4,10,26,28,1.0,4,1|2|3|4,False
random_16,4,11,26,34,0.0,0,,False
random_16,4,12,28,29,1.0,4,1|2|3|4,False
random_16,4,13,33,34,1.0,4,1|2|3|4,False
random_16,4,14,34,35,0.0,0,,False
random_16,4,15,36,37,1.0,4,1|2|3|4,False
random_16,5,0,1,17,1.0,4,1|2|3|4,False
random_16,5,1,4,5,1.0,4,1|2|3|4,False
random_16,5,2,11,12,1.0,4,1|2|3|4,False
random_16,5,3,11,18,0.0,0,,False
random_16,5,4,13,14,1.0,4,1|2|3|4,False
random_16,5,5,17,19,0.05555555555555555,0,,False
random_16,5,6,17,22,1.0,4,1|2|3|4,False
random_16,5,7,18,25,0.1111111111111111,0,,False
random_16,5,8,22,24,1.0,4,1|2|3|4,False
random_16,5,9,24,30,1.0,4,1|2|3|4,False
random_16,5,10,26,28,1.0,4,1|2|3|4,False
random_16,5,11,26,34,0.0,0,,False
random_16,5,12,28,29,1.0,4,1|2|3|4,False
random_16,5,13,33,34,1.0,4,1|2|3|4,False
random_16,5,14,34,35,1.0,4,1|2|3|4,False
random_16,5,15,36,37,1.0,4,1|2|3|4,False
random_16,6,0,1,17,1.0,4,1|2|3|4,False
random_16,6,1,4,5,1.0,4,1|2|3|4,False
random_16,6,2,11,12,1.0,4,1|2|3|4,False
random_16,6,3,11,18,1.0,4,1|2|3|4,False
random_16,6,4,13,14,1.0,4,1|2|3|4,False
random_16,6,5,17,19,0.5,2,1|2,True
random_16,6,6,17,22,1.0,4,1|2|3|4,False
random_16,6,7,18,25,1.0,4,1|2|3|4,False
random_16,6,8,22,24,1.0,4,1|2|3|4,False
random_16,6,9,24,30,1.0,4,1|2|3|4,False
random_16,6,10,26,28,1.0,4,1|2|3|4,False
random_16,6,11,26,34,0.0,0,,False
random_16,6,12,28,29,1.0,4,1|2|3|4,False
random_16,6,13,33,34,1.0,4,1|2|3|4,False
random_16,6,14,34,35,1.0,4,1|2|3|4,False
random_16,6,15,36,37,1.0,4,1|2|3|4,False
random_16,7,0,1,17,1.0,4,1|2|3|4,False
random_16,7,1,4,5,1.0,4,1|2|3|4,False
random_16,7,2,11,12,1.0,4,1|2|3|4,False
random_16,7,3,11,18,1.0,4,1|2|3|4,False
random_16,7,4,13,14,1.0,4,1|2|3|4,False
random_16,7,5,17,19,0.9444444444444444,4,1|2|3|4,False
random_16,7,6,17,22,1.0,4,1|2|3|4,False
random_16,7,7,18,25,1.0,4,1|2|3|4,False
random_16,7,8,22,24,1.0,4,1|2|3|4,False
random_16,7,9,24,30,1.0,4,1|2|3|4,False
random_16,7,10,26,28,1.0,4,1|2|3|4,False
random_16,7,11,26,34,0.0,0,,False
random_16,7,12,28,29,1.0,4,1|2|3|4,False
random_16,7,13,33,34,1.0,4,1|2|3|4,False
random_16,7,14,34,35,1.0,4,1|2|3|4,False
random_16,7,15,36,37,1.0,4,1|2|3|4,False
random_16,8,0,1,17,1.0,4,1|2|3|4,False
random_16,8,1,4,5,1.0,4,1|2|3|4,False
random_16,8,2,11,12,1.0,4,1|2|3|4,False
random_16,8,3,11,18,1.0,4,1|2|3|4,False
random_16,8,4,13,14,1.0,4,1|2|3|4,False
random_16,8,5,17,19,1.0,4,1|2|3|4,False
random_16,8,6,17,22,1.0,4,1|2|3|4,False
random_16,8,7,18,25,1.0,4,1|2|3|4,False
random_16,8,8,22,24,1.0,4,1|2|3|4,False
random_16,8,9,24,30,1.0,4,1|2|3|4,False
random_16,8,10,26,28,1.0,4,1|2|3|4,False
random_16,8,11,26,34,0.4,1,1,True
random_16,8,12,28,29,1.0,4,1|2|3|4,False
random_16,8,13,33,34,1.0,4,1|2|3|4,False
random_16,8,14,34,35,1.0,4,1|2|3|4,False
random_16,8,15,36,37,1.0,4,1|2|3|4,False
random_16,9,0,1,17,1.0,4,1|2|3|4,False
random_16,9,1,4,5,1.0,4,1|2|3|4,False
random_16,9,2,11,12,1.0,4,1|2|3|4,False
random_16,9,3,11,18,1.0,4,1|2|3|4,False
random_16,9,4,13,14,1.0,4,1|2|3|4,False
random_16,9,5,17,19,1.0,4,1|2|3|4,False
random_16,9,6,17,22,1.0,4,1|2|3|4,False
random_16,9,7,18,25,1.0,4,1|2|3|4,False
random_16,9,8,22,24,1.0,4,1|2|3|4,False
random_16,9,9,24,30,1.0,4,1|2|3|4,False
random_16,9,10,26,28,1.0,4,1|2|3|4,False
random_16,9,11,26,34,0.8571428571428571,4,1|2|3|4,False
random_16,9,12,28,29,1.0,4,1|2|3|4,False
random_16,9,13,33,34,1.0,4,1|2|3|4,False
random_16,9,14,34,35,1.0,4,1|2|3|4,False
random_16,9,15,36,37,1.0,4,1|2|3|4,False
random_17,1,0,1,17,0.0,0,,False
random_17,1,1,4,5,0.0,0,,False
random_17,1,2,11,12,0.0,0,,False
random_17,1,3,11,18,0.0,0,,False
random_17,1,4,13,14,0.0,0,,False
random_17,1,5,17,19,0.0,0,,False
random_17,1,6,17,22,0.0,0,,False
random_17,1,7,18,25,0.0,0,,False
random_17,1,8,22,24,0.0,0,,False
random_17,1,9,24,30,0.0,0,,False
random_17,1,10,26,28,0.0,0,,False
random_17,1,11,26,34,0.0,0,,False
random_17,1,12,28,29,0.0,0,,False
random_17,1,13,33,34,0.0,0,,False
random_17,1,14,34,35,0.0,0,,False
random_17,1,15,36,37,0.0,0,,False
random_17,2,0,1,17,0.0,0,,False
random_17,2,1,4,5,0.0,0,,False
random_17,2,2,11,12,0.0,0,,False
random_17,2,3,11,18,1.0,4,1|2|3|4,False
random_17,2,4,13,14,0.6666666666666666,2,1|2,True
random_17,2,5,17,19,0.0,0,,False
random_17,2,6,17,22,0.0,0,,False
random_17,2,7,18,25,1.0,4,1|2|3|4,False
random_17,2,8,22,24,0.0,0,,False
random_17,2,9,24,30,0.0,0,,False
random_17,2,10,26,28,0.6666666666666666,2,1|2,True
random_17,2,11,26,34,0.0,0,,False
random_17,2,12,28,29,0.0,0,,False
random_17,2,13,33,34,0.0,0,,False
random_17,2,14,34,35,0.0,0,,False
random_17,2,15,36,37,0.0,0,,False
random_17,3,0,1,17,0.0,0,,False
random_17,3,1,4,5,1.0,4,1|2|3|4,False
random_17,3,2,11,12,0.0,0,,False
random_17,3,3,11,18,1.0,4,1|2|3|4,False
random_17,3,4,13,14,1.0,4,1|2|3|4,False
random_17,3,5,17,19,0.0,0,,False
random_17,3,6,17,22,0.0,0,,False
random_17,3,7,18,25,1.0,4,1|2|3|4,False
random_17,3,8,22,24,0.0,0,,False
random_17,3,9,24,30,0.0,0,,False
random_17,3,10,26,28,1.0,4,1|2|3|4,False
random_17,3,11,26,34,0.0,0,,False
random_17,3,12,28,29,0.6666666666666666,2,1|2,True
random_17,3,13,33,34,0.0,0,,False
random_17,3,14,34,35,0.5333333333333333,2,1|2,True
random_17,3,15,36,37,0.0,0,,False
random_17,4,0,1,17,0.0,0,,False
random_17,4,1,4,5,1.0,4,1|2|3|4,False
random_17,4,2,11,12,0.6666666666666666,2,1|2,True
random_17,4,3,11,18,1.0,4,1|2|3|4,False
random_17,4,4,13,14,1.0,4,1|2|3|4,False
random_17,4,5,17,19,0.0,0,,False
random_17,4,6,17,22,1.0,4,1|2|3|4,False
random_17,4,7,18,25,1.0,4,1|2|3|4,False
random_17,4,8,22,24,0.0,0,,False
random_17,4,9,24,30,1.0,4,1|2|3|4,False
random_17,4,10,26,28,1.0,4,1|2|3|4,False
random_17,4,11,26,34,0.0,0,,False
random_17,4,12,28,29,1.0,4,1|2|3|4,False
random_17,4,13,33,34,0.0,0,,False
random_17,4,14,34,35,1.0,4,1|2|3|4,False
random_17,4,15,36,37,0.0,0,,False
random_17,5,0,1,17,0.5333333333333333,2,1|2,True
random_17,5,1,4,5,1.0,4,1|2|3|4,False
random_17,5,2,11,12,1.0,4,1|2|3|4,False
random_17,5,3,11,18,1.0,4,1|2|3|4,False
random_17,5,4,13,14,1.0,4,1|2|3|4,False
random_17,5,5,17,19,0.0,0,,False
random_17,5,6,17,22,1.0,4,1|2|3|4,False
random_17,5,7,18,25,1.0,4,1|2|3|4,False
random_17,5,8,22,24,0.0,0,,False
random_17,5,9,24,30,1.0,4,1|2|3|4,False
random_17,5,10,26,28,1.0,4,1|2|3|4,False
random_17,5,11,26,34,0.05714285714285714,0,,False
random_17,5,12,28,29,1.0,4,1|2|3|4,False
random_17,5,13,33,34,0.0,0,,False
random_17,5,14,34,35,1.0,4,1|2|3|4,False
random_17,5,15,36,37,1.0,4,1|2|3|4,False
random_17,6,0,1,17,1.0,4,1|2|3|4,False
random_17,6,1,4,5,1.0,4,1|2|3|4,False
random_17,6,2,11,12,1.0,4,1|2|3|4,False
random_17,6,3,11,18,1.0,4,1|2|3|4,False
random_17,6,4,13,14,1.0,4,1|2|3|4,False
random_17,6,5,17,19,0.0,0,,False
random_17,6,6,17,22,1.0,4,1|2|3|4,False
random_17,6,7,18,25,1.0,4,1|2|3|4,False
random_17,6,8,22,24,0.0,0,,False
random_17,6,9,24,30,1.0,4,1|2|3|4,False
random_17,6,10,26,28,1.0,4,1|2|3|4,False
random_17,6,11,26,34,0.5142857142857142,2,1|2,True
random_17,6,12,28,29,1.0,4,1|2|3|4,False
random_17,6,13,33,34,0.3333333333333333,1,1,True
random_17,6,14,34,35,1.0,4,1|2|3|4,False
random_17,6,15,36,37,1.0,4,1|2|3|4,False
random_17,7,0,1,17,1.0,4,1|2|3|4,False
random_17,7,1,4,5,1.0,4,1|2|3|4,False
random_17,7,2,11,12,1.0,4,1|2|3|4,False
random_17,7,3,11,18,1.0,4,1|2|3|4,False
random_17,7,4,13,14,1.0,4,1|2|3|4,False
random_17,7,5,17,19,0.0,0,,False
random_17,7,6,17,22,1.0,4,1|2|3|4,False
random_17,7,7,18,25,1.0,4,1|2|3|4,False
random_17,7,8,22,24,0.0,0,,False
random_17,7,9,24,30,1.0,4,1|2|3|4,False
random_17,7,10,26,28,1.0,4,1|2|3|4,False
random_17,7,11,26,34,0.9714285714285714,4,1|2|3|4,False
random_17,7,12,28,29,1.0,4,1|2|3|4,False
random_17,7,13,33,34,1.0,4,1|2|3|4,False
random_17,7,14,34,35,1.0,4,1|2|3|4,False
random_17,7,15,36,37,1.0,4,1|2|3|4,False
random_17,8,0,1,17,1.0,4,1|2|3|4,False
random_17,8,1,4,5,1.0,4,1|2|3|4,False
random_17,8,2,11,12,1.0,4,1|2|3|4,False
random_17,8,3,11,18,1.0,4,1|2|3|4,False
random_17,8,4,13,14,1.0,4,1|2|3|4,False
